Mean RR (ms),SDNN (ms),Min RR (ms),Max RR (ms),Mean HR (bpm),STD HR (bpm),Min HR (bpm),Max HR (bpm),RMSSD (ms),NN50 count,pNN50 (%),LF power (ms^2),HF power (ms^2),Total Power (ms^2),SD1 (ms),SD2 (ms),SD1/SD2,Four_Label,Happy,Sad,Anger,Neutral
205.9256703539716,7.31077715325838,192.0477755723932,220.0342236704058,291.7785321293106,10.417482875008746,272.798179732975,312.53996462693647,8.315219029258103,-0.049777945844367705,-0.007957609356019048,0.028808360188567878,0.09547855603309532,0.06994137776407511,5.781941065945556,8.474850917653306,0.6849855068044418,HVLA,Moderate,VeryLow,VeryLow,Low
221.95288945218044,10.434329028924203,194.02543333475273,235.98794067075713,270.9931232585685,13.715598107454822,254.27202588502053,309.2030960956947,8.319741294621076,0.026655251387353158,-0.046397476154863476,0.054944695879372035,-0.0074529558863085585,0.04698714579798626,5.820946275985452,13.580773419079081,0.469956130080521,LVHA,VeryLow,Low,VeryLow,Low
225.8869694971861,7.756624281134825,207.07685318163087,240.94196395970363,265.9397922720613,9.341056013975743,248.97921376845557,289.83244690780873,7.523511332552826,0.08574996931289794,-0.029288496276497267,0.018890679840778215,0.04097898503181868,-0.038581119177891615,5.223212969342679,9.6861816886895,0.5274047564631941,LVLA,VeryLow,Low,Moderate,VeryLow
236.87643413883254,5.136858377861801,227.93421223422607,247.00411102408108,253.4319891486173,5.479922365503372,243.00258880026914,263.1679266575039,4.587773548975092,0.11121653394462004,0.018023761155073842,0.026655565670729454,-0.028568553111583458,0.012596262527946784,3.3526370819976385,6.55881636833631,0.35713043602147443,LVHA,VeryLow,Moderate,VeryLow,VeryLow
213.8430617611922,12.730865099170835,191.03538397010448,234.9287019388084,281.66834586620826,17.120189405547354,255.2431745498983,314.16416421954517,16.422383815848317,-0.030373450280088893,-0.03767769804477872,-0.020426205313165764,0.035253816936748214,-0.04834546306591054,11.576777678262474,13.839663993388815,0.7791979624869881,HVLA,Moderate,VeryLow,VeryLow,VeryLow
220.0491838492191,26.481991557067033,177.08550960805087,273.0927501588711,276.7545432111219,33.4011513108619,219.8380423575034,338.9892326240194,30.20154049434869,1.9744718874593659,9.479335810259123,0.017264568161839303,0.060148707835951346,0.09666571547216493,21.279349283271184,30.795281082115288,0.7861200106425738,HVLA,High,Moderate,VeryLow,VeryLow
214.52194930097943,16.97119179711807,186.0097124449088,236.0151924924912,281.5701190611297,23.076683148699292,254.20491559329258,322.55893904093796,21.38815479735454,0.022013499178357945,-0.0273492550204883,0.0995805328840273,0.05837981592826702,-0.006758091497744121,15.082838458042955,18.70828633881175,0.882611855874533,LVLA,VeryLow,Moderate,VeryLow,Low
212.78722611523864,18.486025503407355,177.95248295748178,238.01792346890926,284.2575171227694,25.938222213000525,252.0635852868032,337.1040907615362,17.044617908663938,0.02244643386457863,0.03386682056808459,-0.028442233493022075,-0.0915100727545306,0.07511349923149219,11.94985324835359,23.208540953310422,0.5272139827021727,LVLA,VeryLow,VeryLow,VeryLow,Low
230.76315434194495,18.708249004310733,197.04364237590033,266.01009502616114,261.7006337255596,21.280043303581678,225.57401842064286,304.6631901773388,22.96231520149979,1.038761538792247,5.001470587653054,0.0953765314253369,-0.028099127944439334,0.03778199404108263,16.20012240187597,20.93820937993888,0.7856935723860533,LVHA,VeryLow,High,Moderate,VeryLow
222.20732450337138,14.962349793463323,196.07733539366168,246.93375122956144,271.22277277949127,18.236159435091455,242.91938761714124,306.12536345814345,16.952075024072045,-0.02387804734143507,-0.08891761258662385,-0.029400713104918538,0.052202751487052584,-0.026585816964601473,11.895569629762552,17.333849324382566,0.69613233894859,LVHA,VeryLow,High,VeryHigh,VeryLow
215.50933062262547,14.47774853609551,187.99219178973414,244.0208135149463,279.7231223977084,18.913243673946766,245.8992761955468,319.11925956941235,20.213524386909306,-0.030972138442720787,0.041597905842352255,0.09139144830631458,0.07182568054781022,0.012736478769010484,14.326705623391705,14.519107440426707,0.9964955011473885,LVHA,VeryLow,High,Moderate,VeryLow
213.8604740212129,12.705882051851155,190.95620185231022,235.0241812705945,281.59719916497005,17.111016563930242,255.30483622820708,314.13208672429084,16.435334746561903,-0.02431580736669546,0.013659465765418264,0.02245935075894662,0.03842443066937262,-0.00855272981627391,11.47539039903025,14.055044761425979,0.9659168417466194,HVLA,VeryHigh,VeryLow,VeryLow,Low
219.90438761150105,26.452289221246122,176.95622593308963,272.9478482540517,276.7416846622007,33.33910508028509,219.85032939427117,339.0326407325286,30.089163227200554,1.9936874566741165,9.571505089329776,0.014054650415831236,0.020376891163694483,-0.03216107703120142,21.20852508488498,30.843596543488005,0.6501818536674111,LVHA,Low,Moderate,Low,VeryHigh
214.36592918188515,16.921688006807045,185.9975665923394,236.14875126576118,281.63959615379963,23.06171600941457,254.23919444986922,322.56557192605754,21.388438573581418,-0.03047840859216805,0.036079548244749717,-0.04834994131880143,0.026528012059674533,-0.015428972960594098,15.163686375262724,18.57966901367422,0.812919938594463,LVLA,Low,VeryLow,VeryLow,VeryHigh
212.74288593375024,18.430382411606505,177.98876576804992,237.92083563131234,284.29894735501364,25.93929516592356,252.06563276363252,337.12179341704416,16.973880278738385,-0.010418180933448819,0.10292282893758085,0.018772017423438418,-0.008301752701302142,-0.04070829847091833,11.951182413425203,23.210097826032182,0.5219018068430393,HVHA,VeryHigh,VeryLow,VeryLow,VeryLow
230.86539072765328,18.739983241323408,197.01484628752405,265.95666091551334,261.7129587298539,21.247025526454138,225.54977004153963,304.63923890697106,22.862856536078084,1.0106696205479317,5.016192663352838,0.00937236846501801,-0.04932709311856552,0.09980935743483482,16.183346613776642,20.932841541814195,0.7368836166787711,LVHA,VeryLow,Moderate,High,VeryLow
222.1847127914435,14.872908253269205,196.00148708700416,246.8404134667005,271.23640249254925,18.179203977151182,242.8944443798439,306.17376890700064,16.988157159939462,-0.019476965090265787,-0.023900059835650692,-0.05608353448201875,0.006250247416105932,0.01982292887141491,12.030663567994525,17.367954097742416,0.650371820718191,LVHA,VeryLow,VeryHigh,Moderate,VeryLow
215.5477638133214,14.386214426849545,187.97084446634008,243.95249141863408,279.78734081464773,18.944542259908037,245.94975189105048,319.07467555056235,20.34251331406777,-0.039680851991631405,-0.040621475437104815,-0.06906645236311935,0.012155809987211746,0.06478637876124427,14.331148905872595,14.628393050164078,1.054583985395604,LVHA,VeryLow,Moderate,VeryLow,VeryLow
185.9385239968146,5.705667270955359,172.99355734098143,196.01777354788913,322.92591173009646,10.036905521502172,306.01057397892106,346.8079996761378,6.440117314239126,0.0006055192093442414,-0.051580200999862706,-0.06906612547724249,0.0023256923053260148,-0.011456598755477818,4.42988217429294,6.64941784873637,0.5200470447642741,HVLA,Low,VeryLow,Low,VeryLow
178.59415454680436,8.922448116574511,163.04814435028652,193.965680261345,336.8484655214206,16.799578087477286,309.3378908366584,367.95755816275613,9.590834244502439,0.002150417708434018,-0.03975329445452456,0.008545236345034547,-0.005459376596259671,-0.12208860515815423,6.673557698404866,10.896386350896975,0.6161826632979891,HVLA,Low,VeryLow,VeryLow,VeryLow
180.52174909714014,10.1046269972723,161.083297621334,201.03255046301987,333.5184046715991,18.536779619212833,298.50689576734345,372.6044448611119,11.431687444726336,0.039021423709019024,0.07795586305185659,0.045175428413240286,0.0072503072070103135,-0.024107267638786987,8.211557660457075,11.708445605308995,0.7228357749919346,LVLA,VeryLow,Moderate,Low,VeryLow
186.39826530097807,11.937029288992141,164.0736801253352,210.96831974981794,323.1382590738951,20.631938888970566,284.3410054559388,365.925557135888,13.336901914841743,-0.007423031482628581,-0.02566881433562579,-0.06310509149456031,-0.0756466265699184,-0.03194396045144534,9.373380196471837,14.046198903973366,0.6928595927091871,HVLA,VeryHigh,VeryLow,VeryLow,VeryLow
230.8904994553698,18.655843261395326,197.07943406561208,265.9458900371367,261.7065996578927,21.33181340642863,225.57978216939475,304.57818428266955,22.78604793756581,0.9548422849191976,5.015417639539336,0.0429899454397811,-0.054705844007503016,-0.11020672309856656,16.156682382569677,20.898238346948485,0.7280796075962993,LVLA,VeryLow,Low,VeryLow,VeryLow
160.37463492561199,10.232166151731898,143.02088379449745,177.0385051809918,375.7196037935281,24.31294630130577,338.9859067979657,419.6297903131332,5.110137866277022,-0.0716434451559937,-0.05638714830019856,-0.05692071241354371,0.023113126883403633,0.05753122001070287,3.6690413534207504,14.017916492975036,0.24549463595891793,LVLA,VeryLow,Moderate,Low,VeryLow
199.60553019987955,8.6208780314067,183.01421191600042,216.95413624504224,301.0941725136874,12.900240086486827,276.645855893493,327.87967830737455,7.6857764897070675,0.0010817843499848774,0.03727319795835623,-0.015428310092768968,-0.02076085327720995,-0.004425513256194817,5.460980328662401,10.777696981429747,0.4114961290682292,HVLA,Moderate,VeryLow,VeryLow,VeryLow
155.10854268589534,6.953329658729273,142.94346277100158,168.95295063191915,387.3213504102892,17.248611204658776,355.06241674312463,419.6101132349021,6.3550552487905305,0.019567934806333002,0.003904773583444006,0.08017970098904632,-0.0019852880871838187,0.0585748168435289,4.536354707718282,8.678008648926344,0.4114598513826352,HVLA,High,VeryLow,VeryLow,VeryLow
159.46974313724522,7.757688578160389,146.92801582776158,173.94041300849906,377.1118336683414,18.14539574016318,344.813078697734,408.1729138407999,6.293024560838821,0.004679939005059949,-0.15616578259047956,-0.021748334822431676,-0.005688040876450353,-0.05795710648345323,4.492353320678782,10.050393494355689,0.4002801438202041,LVLA,Low,VeryLow,VeryLow,Moderate
158.26372894367356,4.95067435970466,148.93624310932398,167.9927297691143,379.51308656365876,11.8389329036313,357.16332186782125,402.77912450737193,4.07790868046017,0.004943556410835366,-0.04122358897829081,0.03874597530118406,0.015913242939756277,-0.007338530937485887,3.023999026784849,6.323029816156323,0.4429817886150468,HVLA,High,VeryLow,VeryLow,VeryLow
159.1031216497472,6.036003543933328,145.94674995236485,168.95274377914606,377.5933175851957,14.433114053087612,355.04681523684394,410.9449275358431,4.63098138908045,0.03210783240502817,0.03800086989202321,-0.038833780023017184,0.1041844211646436,-0.05934537582881232,3.272373433463022,7.838166855370004,0.38872267123911264,LVHA,VeryLow,High,Moderate,VeryLow
160.84861859317837,4.773065639029307,150.00128360109701,168.04946894754156,373.22501752524454,11.335175418641267,357.1219032841372,399.94747075415427,4.568561448066073,-0.08152725559071432,0.10002837055998975,0.02347227717122412,-0.014998382066544361,0.022444247677035012,3.2107641875956174,5.922697836634235,0.5758198931774398,LVHA,VeryLow,High,High,VeryLow
164.79242435785764,10.01694428035046,146.93358578048316,184.9918302628911,365.27148468720344,22.01039730622911,324.33222651427377,408.18858882703876,7.559779647423425,-0.06661449226263781,0.04010156286746375,-0.04065622987113147,-0.10824980736182724,0.00650596847767598,5.297192742391007,12.93273828794497,0.36589001091938683,HVHA,VeryLow,High,VeryHigh,VeryLow
195.28617012517458,13.94902541855098,171.981580384416,221.05354435880378,308.8433067173494,22.1318583508269,271.35381523425576,348.79379048919577,12.546758840037336,0.04006738762755666,0.08451399438206159,-0.003465970886252621,-0.007154018164127762,0.009365383265301964,8.933576253397455,17.596018674292026,0.4522249499888727,HVLA,VeryHigh,VeryLow,VeryLow,VeryLow
210.4171059462349,11.194619139781446,191.11740802244938,231.0339471168135,285.9956541884858,15.304337326408628,259.7462532322667,314.1282711543621,10.536897613130245,0.06301330281748443,-0.03001724454235105,-0.00303803522684077,0.00315454010375763,0.05095205818947066,7.521220099745132,13.989447057403504,0.6080023246297815,LVHA,VeryLow,Low,Low,Low
209.69802280974997,11.197920032742564,185.93585898709222,229.05506142166902,287.107442285572,15.857995219421293,262.0279652266109,322.6425513388678,12.235783917932107,-0.020358370583084633,-0.01214069255566795,0.13911626131634167,-0.04163277544255131,0.010299224700837583,8.681133220346096,13.291944834994407,0.6331490411801037,LVLA,VeryLow,VeryLow,VeryLow,VeryHigh
209.36906658684853,10.916816450852082,187.97378305710942,232.03176193722678,287.2111202968678,14.894835017676513,258.56984030374224,319.2261222092724,13.1155058520073,0.05564158825022186,0.08920335321266122,0.03506657543604679,0.12201255132924574,-0.10340252914088295,9.272717586501129,12.294569481269566,0.7377128454921386,HVLA,Low,VeryLow,VeryLow,VeryLow
205.93966189841134,18.08047350586184,172.92735250529498,232.04516414861624,293.72600585918843,27.03155098577321,258.6568109503338,346.8013588551116,18.146400060700916,-0.02397869131723949,-0.04115847214783991,-0.1015827939983375,0.07187163997885672,0.05707083691268673,12.746906975902526,22.15842701677966,0.4823311320701521,LVLA,VeryLow,Low,VeryLow,VeryLow
211.30376542360762,8.124786237561333,194.97727024669433,223.03834351918928,284.45822150835716,11.067887761922142,269.0636545822579,307.8178812725027,10.319482325227337,-0.056620859816111174,0.03819470631917227,0.03905893044507761,0.01851815280974235,0.014099407427752855,7.301641579426628,8.833366492991116,0.7966063395321852,LVLA,VeryLow,High,Moderate,VeryLow
227.32325324337992,20.276888822746823,168.03130790924217,248.033475535882,266.7673104420928,29.808569455926982,241.87943093067338,357.1187864346797,32.51525413341174,3.965275242023628,19.05931596104837,-0.038806407572650164,-0.013498785198180355,-0.005760512241116097,22.922391366503188,17.159211428393114,1.3544899801114567,HVLA,VeryHigh,VeryLow,VeryLow,VeryLow
216.18922954991237,12.079574020530877,189.9702456853557,233.90577662186965,278.3445187439133,16.20309006724993,256.3531146239799,315.7914040503431,13.0012729933802,0.011847326849982055,0.06031334718414142,-0.04548593577070825,-0.049767866044935966,0.06326539148668343,9.143666298194491,14.435380672620463,0.6161668478794571,HVLA,VeryHigh,VeryLow,VeryLow,VeryLow
212.6245867056741,10.724042416842545,191.0180626477529,229.1387759051768,283.0317184299865,14.424730681198799,261.9408674722687,314.092799991353,12.722008158690626,-0.03423644004269411,0.062010268650496775,0.12543970993452092,0.05690552964891208,-0.008124765275897984,9.031649763767698,12.356629912346525,0.8107045153157924,LVHA,VeryLow,VeryHigh,Moderate,VeryLow
214.4495554321174,16.99736480610957,186.07434858078062,235.98795436951715,281.62499923493135,23.110036369947935,254.2443620138117,322.5228672237192,21.363802622571786,0.029261627644551792,0.00972913319420049,0.06848519821102951,0.040826444846974924,0.046988102835251726,15.117115094187598,18.59151003678863,0.8938869462157351,HVLA,VeryHigh,VeryLow,VeryLow,VeryLow
237.32918221155205,9.748718573104146,216.8942012517192,250.95545135271792,253.37189474023768,10.778296047330066,239.0159469402574,276.5312188883283,12.067920012540585,0.038729944821750906,0.06378927785605645,0.0696985576384402,0.030236653224062705,0.04709605340249463,8.421642168248212,10.703272222852814,0.7935111564981916,HVLA,VeryHigh,VeryLow,VeryLow,VeryLow
230.74232056902835,18.66574232919107,197.04704358567264,266.0136169193567,261.7393509640633,21.247698280154363,225.51322233092472,304.5499739706946,22.851433189155603,1.0643391582382784,4.982059800863598,-0.09722970204217589,0.0010250095964650424,0.029978880727287095,16.22245493385424,20.919501233334817,0.6818012323918068,LVLA,VeryLow,VeryLow,VeryLow,VeryLow
216.98101039279254,35.410798688356834,149.0265660210674,269.95452391304923,285.0216293029811,52.49747669135135,222.18642751938884,402.6611982042252,43.90599944031857,5.039141063576116,25.05124318906609,-0.06640010635274776,0.011106020041538623,-0.015464587312832748,31.009446091848798,39.33213017711023,0.7416893142697867,LVHA,VeryLow,VeryHigh,VeryHigh,VeryLow
185.41874394381873,13.077607742124632,166.96164218983142,209.9746510792387,325.1573022653743,22.16158146360712,285.82154125754033,359.3494455939238,12.044531892758663,-0.02921690410575392,-0.007047980695440107,0.02375158302300836,0.045307669821681204,-0.008211403869994506,8.453758810292628,16.500918969170364,0.5527725126972981,LVLA,VeryLow,VeryLow,VeryLow,VeryLow
185.88673092436738,14.427750790157521,163.03908760948732,218.8943001189142,324.5590454561078,24.398519960886112,274.0018769095425,368.07543038135486,13.610554494443939,0.036144595958478104,0.02144872650164824,0.01610240637276211,-0.06136847622116114,0.00855451865552869,9.56669764711947,18.13425263402478,0.48615634715181877,HVLA,VeryHigh,VeryLow,VeryLow,VeryLow
188.5222866847067,8.352117179282684,173.0504495433108,204.94561180294517,318.9465704799461,14.18768436458482,292.62932295747413,346.8193712688894,5.931751043729534,-0.05156455677497649,-0.04447448451158778,-0.04467914690749483,-0.038232738408942916,-0.036781089325067955,4.051455344601861,11.17699425248497,0.3968329674903533,LVHA,VeryLow,Moderate,VeryLow,VeryLow
214.51504080500445,17.023642491780297,185.99990405171556,236.09557412801357,281.66122758686237,23.099323047473032,254.22415357193097,322.5448764258771,21.365598680583123,0.007281923038079771,0.023571000769346435,-0.012305475735397052,0.06968692979565984,0.06654440917283902,15.145221282319167,18.735858207816996,0.7375664339028865,LVHA,VeryLow,VeryHigh,VeryLow,High
197.8983925383353,8.428822787216486,182.0230457748973,215.95589886641,303.8644251788042,12.945727128232459,277.77324383318137,329.6609782234396,11.691752848756654,0.07591520190003505,0.10402789886100723,-0.07906981656061807,0.010865709392771252,-0.17232873390987083,8.179889915173808,8.635394650253618,0.9633988876357986,HVLA,VeryHigh,VeryLow,VeryLow,VeryLow
179.50488111982426,20.696963372092746,151.06887895872546,226.97278427209588,338.6895729047879,37.5210620512991,264.32167690241454,397.33373377478614,15.434990635065416,0.047500725601041266,0.046625391480054734,-0.007985879500823422,-0.12815806868424276,-0.09957004007239685,10.857763758344284,27.1813372476632,0.4205602406340776,HVLA,VeryHigh,VeryLow,VeryLow,VeryLow
182.45234790150099,8.501418559623257,168.99785095256834,198.01211706949692,329.39390261297893,15.224612977987556,303.07232019794344,354.98485164063106,7.594064237174078,0.01428285129694914,-0.0371303901974301,-0.06018937073147354,0.07276547282964815,0.022993097908346402,5.315599257637152,10.685874953732917,0.4573706789027536,LVHA,VeryLow,VeryHigh,VeryHigh,VeryLow
177.2159352737015,6.21330554397808,165.94021533816345,188.99360595864667,339.17596101099514,11.572829913889125,317.41613824822184,361.46568963279174,7.191500655764365,-0.003135965509971116,-0.020225418197149257,-0.09044717218757012,0.0025450270364850798,0.01641690356173246,5.06504845006201,7.073621515266884,0.7402166966489524,LVLA,VeryLow,VeryHigh,VeryLow,VeryLow
164.17518727515866,15.784287970175829,140.95023710126478,194.01202789877124,368.77685946131373,34.489018527740946,309.21120413265254,425.4698393284698,12.182284100331705,-0.06957547253376599,0.06920454978292269,0.013597276354582688,-0.0021129590940930938,0.07140069080568283,8.395499282002696,20.562901619902924,0.45388436295215157,HVLA,VeryHigh,VeryLow,VeryLow,VeryLow
163.58002383540023,8.328871336903502,148.00208772013045,180.01672414599201,367.70800611432156,18.327714553753808,333.3181408007276,405.49214636372915,5.840431498632931,0.006072731277852749,0.09744024667371798,-0.023424029346924616,0.024577359220673223,0.07882155115576729,4.248626387930011,10.947095526639139,0.3756411556258115,LVHA,VeryLow,Moderate,High,VeryLow
152.61174257220208,6.522263600192853,142.02500894475583,166.88547225420595,393.9197324592317,16.740545068338673,359.2999883924551,422.4339650956366,5.672689993320767,0.0058829097525398095,0.056429353927134156,-9.911277670860639e-05,0.0029842007341333836,-0.04294396475279358,4.007931623167406,8.258302788752445,0.4903614158248458,LVLA,Low,VeryLow,VeryLow,Moderate
156.7843238853622,10.338882014699324,139.9964104727564,175.02761211375588,384.41527449822496,25.320416076964772,342.8624534808853,428.4825350989526,5.431546983777602,0.025031919877129067,0.03013193838398307,-0.03892205366008117,0.09260488319905869,-0.050254474060182956,3.8159132153886866,14.165925203408458,0.25777647167214146,HVLA,High,Low,VeryLow,VeryLow
171.2605951775399,14.421606268678993,142.983675908347,193.9428742882308,352.90722707046797,29.83576224956186,309.22662737347054,419.5200378758132,7.7672049113828265,0.057907737846347784,0.04334017620981018,0.0021520451707528645,0.015741730635054216,-0.04219117071356937,5.372756396955451,19.504808064451858,0.3358968414040966,LVLA,VeryLow,Moderate,VeryLow,Low
157.0892326666627,3.287022579192682,151.96679377165816,164.06325199122728,382.1620902327567,7.848945681963444,365.87544132391963,394.7794715606838,3.599240737236674,0.005944830439320787,-0.0030792323445860553,-0.09657977104601102,-0.006753864835090433,0.06352502967829898,2.5869383212119996,3.918696970402562,0.7112633359003646,LVLA,VeryLow,High,Low,VeryLow
160.72712121890146,15.482896953701761,141.96336819688224,216.01347944208192,376.5551235993255,32.00388047568553,277.78483576783,422.53713859971486,16.58525646118893,0.9736077419869504,3.759761932800512,0.03988017609767042,0.025563777306814323,0.050294591640969846,11.734032556138512,18.636225761864686,0.660804728860097,LVHA,VeryLow,VeryHigh,VeryLow,VeryLow
213.85906639614905,12.85463766825712,190.88880149839918,234.99375104638713,281.6197796949744,17.141518461756934,255.4146252300016,314.1880703087676,16.411152197517325,0.02321394706456981,-0.03360533417660518,0.035319792525335,-0.044530315190552464,0.07295498556369819,11.513096481761009,13.887340190200241,0.8823477444534382,HVLA,VeryHigh,VeryLow,VeryLow,VeryLow
220.04239543611976,26.518384184509173,176.9849014600411,273.0242950846762,276.7971720052771,33.17712151875201,219.7911470530899,339.02102728924746,30.18326881541387,2.021599548159264,9.503269737404665,-0.024713347330546896,0.017357584129420695,0.011350851777329016,21.329879793893493,30.85334615623815,0.6571551878984854,LVHA,VeryLow,VeryHigh,High,VeryLow
214.46862216062866,16.980528141349083,185.99734537532927,235.95039730435144,281.629178971944,23.078418921329682,254.25597496875886,322.63315520180504,21.449702354158394,0.04851439495982277,0.020858773126995966,0.10824614431762761,-0.05802386849164775,0.10494573744207994,15.066192962917851,18.611974475055103,0.8863352276988476,LVHA,VeryLow,VeryLow,VeryLow,VeryHigh
212.67263955607606,18.485162909772782,177.89099039279398,238.00392487665007,284.17952566215126,26.023576389606188,252.11919351272564,337.0124080122984,17.11926966009898,0.005891737719199946,-0.07668020800642623,0.06872997074307532,0.06750673139942047,-0.10195190379025698,11.990236283445844,23.202456227237338,0.5002481209838153,HVLA,VeryLow,VeryLow,VeryLow,VeryLow
230.80355509209355,18.744956683854806,197.02482612767804,266.00654118044497,261.74581326376074,21.305279661067907,225.57734327601634,304.614544297171,22.922890835282296,0.9383189544420207,4.985494882625683,-0.05056954754765233,-0.028797391948548374,0.023759858117525685,16.145900079187633,20.94457606283983,0.8102900499480422,LVHA,VeryLow,VeryLow,VeryHigh,VeryLow
222.22361265248566,14.882644931947288,196.01992860574364,247.0478551543289,271.2490928771018,18.18862226738804,242.9062346112047,306.1599693426695,16.904335243017346,0.027328043544378164,-0.0646162715166239,-0.05833350315372418,0.01127395393344731,-0.03266074780937925,11.90097579161842,17.435388034167005,0.6591285340028551,LVHA,VeryLow,VeryHigh,VeryHigh,VeryLow
227.2674139580791,20.36671251599007,168.03394834230437,247.94137945749446,266.69899495316264,29.887035911171026,241.94824650914558,357.12438151836335,32.44128782788028,4.006683502892113,18.986452943268883,-0.03647141133666145,0.029745388965983874,-0.08284741450718942,22.984697608029848,17.235035985492043,1.356201895800442,HVLA,VeryHigh,VeryLow,VeryLow,VeryLow
213.86467479272838,12.7359951103902,191.07027779979236,235.04674670034908,281.6471690041838,17.105058480235904,255.27739603578374,314.13908081091046,16.46579319674337,-0.0711114256831235,-0.10896588004549089,0.06375726531204462,0.02394307562412934,-0.019406363393631422,11.570615751392399,14.057193944485697,0.9357580045089356,HVLA,VeryHigh,VeryLow,VeryLow,VeryLow
220.05597194318716,26.503077911824064,176.91369194081776,273.0178394965279,276.6758465266407,33.171803280420704,219.85384372039817,339.00054087067446,30.307380560775897,2.024412186601218,9.483557872734597,0.023782333483490032,0.11584222479812044,-0.004781583063837662,21.35790064701611,30.817042253160047,0.7414632289148566,LVLA,VeryLow,VeryHigh,High,Low
214.42645545644504,16.975865424072765,185.93437914329155,235.9843064246708,281.65104811481194,23.094857874626612,254.2168595458739,322.63842088823986,21.380620522409078,0.0979663624145828,0.007353105274393418,0.03167699145742169,0.02927231005920049,0.02787691430647062,15.188860623957458,18.637393076708587,0.8081462576231769,HVLA,VeryHigh,VeryLow,VeryLow,VeryLow
212.79481919142313,18.539956805145916,178.05220422679633,237.95972658502006,284.2800033270472,25.946783786713702,252.0971171169878,337.14729705664854,16.980373046827513,0.04475706173870824,0.07313048551769814,0.06370917087636437,-0.039539109946628265,0.022764387661312953,11.889500436603786,23.148831930566345,0.5599667985570665,LVHA,VeryHigh,VeryLow,Moderate,VeryLow
230.82933053926078,18.6716520792664,197.02604169906914,266.0419084384033,261.6313881803633,21.263796428965943,225.59702494461095,304.48254294464704,22.85336976991398,1.031064499651271,5.063372310096789,0.006660550791818921,0.07596811735008663,-0.11625912894120705,16.162571326478226,20.96997285029802,0.8017081529335185,LVHA,VeryLow,VeryLow,High,VeryLow
222.2282172195635,14.91171572033039,195.9977613134737,247.06691374117247,271.34548574725494,18.249986899238102,242.8593605740746,306.1481722608874,16.910910168126733,0.0322751344884514,0.016853641960622192,0.08795187319763065,-0.023405584816192034,-0.058462116081378745,11.91080645729169,17.399822017505787,0.6193807786487143,LVHA,VeryLow,VeryLow,VeryHigh,VeryLow
215.45922909772216,14.44871588106147,187.981167586833,244.00968663030065,279.7372560977367,18.956990513765017,245.93829855180897,319.1545047869365,20.24592786422382,0.005815192849273235,-0.05809275149695256,-0.05073647339786291,0.06413105632329479,-0.14067671339197582,14.265636019968806,14.533102721980597,1.0348137011011247,LVLA,VeryLow,VeryLow,VeryLow,VeryLow
163.62245721212904,7.253873601592237,148.06657488106703,177.9411112816156,367.3444285335045,16.384493247784167,337.0281213269129,405.4590548265201,6.267995950800153,-0.048199659205460404,-0.03312518505435853,-0.000698158056266615,0.017999898294991237,0.031998046682089616,4.510375368686172,9.310930069119472,0.47774856715066866,HVLA,Moderate,VeryLow,VeryLow,VeryHigh
163.71915781540991,7.285047853197099,148.03031320452266,178.03760887409328,367.2666720032151,16.44286867043924,337.16833910037485,405.4049593905064,6.266617987139873,-0.010586476469525827,0.05066309055794771,0.0006117814234530282,0.005822004901871257,0.016970116196713982,4.4637613758751655,9.300977014096125,0.5415178496498368,LVLA,VeryLow,High,VeryHigh,VeryLow
165.1010824738764,8.132405395192668,150.0506320098199,182.97920762561262,364.1937856396858,17.86116571823615,327.87042697716277,399.97954556940385,6.145537343025559,-0.08133232255870775,0.038219243283416665,-0.0318562549080458,-0.07234134336722271,-0.000967317968873133,4.291281377652169,10.589139831983475,0.3927311617398339,HVHA,Moderate,Moderate,Low,Moderate
178.4822502863833,9.228691656111865,165.97012812311883,192.93750207885256,336.82455067590064,17.358049372360618,310.90907821114797,361.50156495238724,6.07610341450933,0.036709281839210815,0.05402652594103059,0.025856376330476147,-0.07916588665997504,-0.012991520037875019,4.293506822001273,12.218650493470484,0.28665306378700856,HVLA,Moderate,Moderate,VeryLow,Low
170.80350448810302,5.630277305835981,162.0755137034306,183.02243688264102,351.61191148226095,11.298852950250952,327.79684282276924,370.3636097462183,5.9742240120665135,-0.013807453050016266,-0.07786924643202238,0.0514165337045232,0.06489054218785466,-0.0628177167093112,4.265870208339348,6.787128663402995,0.7733567980598333,LVHA,VeryLow,VeryLow,High,VeryLow
191.15549610805584,10.510845595104707,171.9270361250663,207.96630577730986,314.79570719868696,17.381713007658703,288.4743874274659,348.7873631562328,9.404135677512603,-0.11809901713777632,0.032128585070311425,-0.0675854839579748,-0.012711323241441889,0.1038584778029065,6.63128721705991,13.322128744428095,0.5035263744843446,LVLA,VeryLow,VeryLow,VeryHigh,VeryLow
183.26121232109807,14.352417941129115,156.95100276599973,238.92890546896325,329.2026643340234,23.308977544794043,251.04240810979707,382.3309429243799,22.349994675646936,1.8798600600958417,8.344533488889995,-0.013092074045788034,0.029256072818438686,0.03925929400572976,15.780008929354594,12.784990125862667,1.2152925130208605,LVLA,VeryLow,VeryHigh,VeryLow,VeryLow
